c,z,attribute,y,tech,f,techfuel,g,uni,value
Angola,Angola,CapacityPlant,2025,CCGT,Gas,CCGT-Gas,Soyo,,750.0
Angola,Angola,CapacityPlant,2025,CCGT,Gas,CCGT-Gas,CCGT Lobito,,37.87645965565332
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Cazenga,,140.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Boa Vista,,131.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT CFL,,125.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Malembo,,105.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Belem,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Camana,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Morro Bento 2,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Biopo,,27.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Viana,,22.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Huila thermique,,137.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Namibe thermique,,105.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cuebe,,50.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Cunene thermique,,48.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Lunda Sul,,46.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Dundo,,41.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Huambo,,38.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Benfica,,36.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Bie,,34.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Luau,,33.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Chibodo,,31.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Quarteis,,28.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Capoca 2,,20.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cavaco,,16.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Menongue,,12.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Santa Catarina,,10.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cuito Cuanavale,,7.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Kianganga,,5.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Buco Zau,,4.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Cambambe,,960.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Capanda,,520.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Gove,,60.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Lauca,,2070.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Lomaum,,50.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Matala,,41.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,AH Mabubas,,25.6
