c,z,attribute,y,tech,f,techfuel,g,uni,value
Angola,Angola,CapacityPlant,2025,CCGT,Gas,CCGT-Gas,Soyo,,750.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Cazenga,,140.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Boa Vista,,131.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT CFL,,125.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Malembo,,105.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Belem,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Camana,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Morro Bento 2,,50.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Biopo,,27.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT Viana,,22.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Huila thermique,,137.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Namibe thermique,,105.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cuebe,,50.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,Cunene thermique,,48.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Lunda Sul,,46.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Dundo,,41.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Huambo,,38.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Benfica,,36.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Bie,,34.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Luau,,33.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Chibodo,,31.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Quarteis,,28.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Capoca 2,,20.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cavaco,,16.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Menongue,,12.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Santa Catarina,,10.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Cuito Cuanavale,,7.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Kianganga,,5.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CD Buco Zau,,4.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Cambambe,,960.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Capanda,,520.0
Angola,Angola,CapacityPlant,2025,ReservoirHydro,Water,Reservoir,Gove,,60.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Lauca,,2070.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Lomaum,,50.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Matala,,41.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,AH Mabubas,,25.6
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Tchiumbwe Dala,,12.0
Angola,Angola,CapacityPlant,2025,ROR,Water,ROR,Luachimo,,8.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Biopo PV,,145.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Baia farta,,76.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Luena,,21.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Saurimo,,21.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Luau PV,,32.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Lucapa,,6.0
Angola,Angola,CapacityPlant,2025,PV,Solar,PV,Quilemba,,35.0
Angola,Angola,CapacityPlant,2025,Storage,Battery,Battery,BESS_Angola,,50.0
Angola,Angola,CapacityPlant,2040,CCGT,Gas,CCGT-Gas,Soyo,,750.0
Angola,Angola,CapacityPlant,2040,ReservoirHydro,Water,Reservoir,Cambambe,,960.0
Angola,Angola,CapacityPlant,2040,ReservoirHydro,Water,Reservoir,Capanda,,520.0
Angola,Angola,CapacityPlant,2040,ReservoirHydro,Water,Reservoir,Gove,,60.0
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,Lauca,,2070.0
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,Lomaum,,50.0
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,Matala,,41.0
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,AH Mabubas,,25.6
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,Tchiumbwe Dala,,12.0
Angola,Angola,CapacityPlant,2040,ROR,Water,ROR,Luachimo,,8.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Benjoin,,52.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Cacula,,88.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Calenga,,84.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Chibia,,88.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Gastao,,30.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Kiwaba Ngozi 1,,62.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Kiwaba Ngozi 2,,42.0
Angola,Angola,CapacityPlant,2040,OnshoreWind,Wind,Onshore Wind,Tombwa,,100.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Bailundo,,6.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Biopo PV,,145.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Cafunfo,,41.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Cambulo,,37.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Catete,,100.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Baia farta,,76.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Cuango,,11.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Cunene,,8.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Generic_PV_Angola,,3000.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Luena,,21.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Saurimo,,21.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Kuito,,12.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Lauca PV,,400.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Luau PV,,32.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Lucapa,,6.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Quilemba,,35.0
Angola,Angola,CapacityPlant,2040,PV,Solar,PV,Quipungo,,150.0
Angola,Angola,CapacityPlant,2040,Storage,Battery,Battery,BESS_Angola,,50.0
Angola,Angola,CapacityPlant,2040,Storage,Battery,Battery,Generic_BESS_Angola,,1500.0
Angola,Angola,CostsPlant,2025,CCGT,Gas,CCGT-Gas,Soyo,Variable Cost: $m,244.91803900691897
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Cazenga,Fixed O&M: $m,2.8
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Cazenga,Variable Cost: $m,36.25138405452716
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Boa Vista,Fixed O&M: $m,2.6199999999999997
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Boa Vista,Variable Cost: $m,33.92093793673606
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT CFL,Fixed O&M: $m,2.5
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT CFL,Variable Cost: $m,32.3673071915421
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Malembo,Fixed O&M: $m,2.1
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Malembo,Variable Cost: $m,27.188538040895356
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Belem,Fixed O&M: $m,1.0
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Belem,Variable Cost: $m,12.946922876616837
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Camana,Fixed O&M: $m,1.0
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Camana,Variable Cost: $m,12.946922876616831
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Morro Bento 2,Fixed O&M: $m,1.0
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Morro Bento 2,Variable Cost: $m,12.946922876616837
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Biopo,Fixed O&M: $m,0.5399999999999999
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Biopo,Variable Cost: $m,6.991338353373096
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Viana,Fixed O&M: $m,0.44
Angola,Angola,CostsPlant,2025,OCGT,Gas,GT-Gas,CT Viana,Variable Cost: $m,5.6966460657114135
Angola,Angola,CostsPlant,2025,ICE,Diesel,ICE-Diesel,Huila thermique,Fixed O&M: $m,4.9319999999999995
Angola,Angola,CostsPlant,2025,ICE,Diesel,ICE-Diesel,Huila thermique,Variable Cost: $m,17.825238517772014
Angola,Angola,CostsPlant,2025,ICE,Diesel,ICE-Diesel,Namibe thermique,Fixed O&M: $m,3.78
