c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-32162.054483911656
System,System,NetPresentCostSystem,Fixed O&M: $m,,37333.57940832072
System,System,NetPresentCostSystem,Fuel costs: $m,,70962.51218945712
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,118057.32014503602
System,System,NetPresentCostSystem,NPV of system cost: $m,,168193.99276897556
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-85895.26566112436
System,System,NetPresentCostSystem,Transmission costs: $m,,794.9903771427885
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,337.72335743000275
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,135.42245281526678
System,System,NetPresentCostSystem,Unmet demand costs: $m,,29231.60505321392
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,766.6850521931436
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,5772.618566451672
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-9.09153440080366
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,10.553415412739566
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,20.059605366958888
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,33.372314194113166
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,47.54489400024435
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-24.280779793309502
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,0.2247270106988041
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.0954672694670575
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0382810709131497
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,8.26315815940617
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.2167256923864323
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,1.631797505531439
Angola,Angola,CongestionShare,DRC,2024,1.0
Angola,Angola,CongestionShare,Namibia,2024,1.0
Angola,Angola,CongestionShare,Zambia,2024,1.0
Angola,Angola,CongestionShare,DRC,2025,1.0
Angola,Angola,CongestionShare,Namibia,2025,1.0
Angola,Angola,CongestionShare,Zambia,2025,1.0
Angola,Angola,CongestionShare,DRC,2028,1.0
Angola,Angola,CongestionShare,Namibia,2028,1.0
Angola,Angola,CongestionShare,Zambia,2028,1.0
Angola,Angola,CongestionShare,DRC,2030,1.0
Angola,Angola,CongestionShare,Zambia,2030,1.0
Angola,Angola,CongestionShare,DRC,2032,1.0
Angola,Angola,CongestionShare,Zambia,2032,1.0
Angola,Angola,CongestionShare,DRC,2035,0.0384703196347031
Angola,Angola,CongestionShare,Namibia,2035,0.3202054794520548
Angola,Angola,CongestionShare,Zambia,2035,0.2520547945205479
Angola,Angola,CongestionShare,DRC,2038,0.1176940639269406
Angola,Angola,CongestionShare,Namibia,2038,0.2018264840182648
Angola,Angola,CongestionShare,Zambia,2038,0.3473744292237443
Angola,Angola,CongestionShare,DRC,2040,0.1920091324200913
Angola,Angola,CongestionShare,Namibia,2040,0.093607305936073
Angola,Angola,CongestionShare,Zambia,2040,0.1857305936073059
Angola,Angola,CongestionShare,DRC,2042,0.2861872146118721
Angola,Angola,CongestionShare,Namibia,2042,0.1125570776255707
Angola,Angola,CongestionShare,Zambia,2042,0.1410958904109589
Angola,Angola,Interchange,DRC,2035,1478.1342582072243
Angola,Angola,Interchange,Namibia,2035,1764.1945339944368
Angola,Angola,Interchange,Zambia,2035,235.97168781092316
Angola,Angola,Interchange,DRC,2038,1503.1281410898805
Angola,Angola,Interchange,Namibia,2038,1646.728764708656
Angola,Angola,Interchange,Zambia,2038,1056.733031136989
Angola,Angola,Interchange,DRC,2040,2288.1657024677784
Angola,Angola,Interchange,Namibia,2040,732.5136403390355
Angola,Angola,Interchange,Zambia,2040,846.8436106761794
Angola,Angola,Interchange,DRC,2042,2997.2997316537835
Angola,Angola,Interchange,Namibia,2042,961.5537665899716
Angola,Angola,Interchange,Zambia,2042,567.980959586413
Angola,Angola,InterconUtilization,DRC,2035,0.2287074551100348
Angola,Angola,InterconUtilization,Namibia,2035,0.4505376061256967
Angola,Angola,InterconUtilization,Zambia,2035,0.2520547945205485
Angola,Angola,InterconUtilization,DRC,2038,0.2287866272587337
Angola,Angola,InterconUtilization,Namibia,2038,0.3675561800238773
Angola,Angola,InterconUtilization,Zambia,2038,0.3674328155161092
Angola,Angola,InterconUtilization,DRC,2040,0.3482748405582615
Angola,Angola,InterconUtilization,Namibia,2040,0.1511523920677278
Angola,Angola,InterconUtilization,Zambia,2040,0.2427045393144988
Angola,Angola,InterconUtilization,DRC,2042,0.4562100048179274
Angola,Angola,InterconUtilization,Namibia,2042,0.1742323995415618
Angola,Angola,InterconUtilization,Zambia,2042,0.1627827799583408
Angola,Angola,NetImport,DRC,2035,-1.4781342582072243
Angola,Angola,NetImport,Namibia,2035,-1.764194533994437
Angola,Angola,NetImport,Zambia,2035,-0.2359716878109231
Angola,Angola,NetImport,DRC,2038,-1.5031281410898802
Angola,Angola,NetImport,Namibia,2038,-1.646728764708656
Angola,Angola,NetImport,Zambia,2038,-1.056733031136989
Angola,Angola,NetImport,DRC,2040,-2.2881657024677784
Angola,Angola,NetImport,Namibia,2040,-0.7325136403390355
Angola,Angola,NetImport,Zambia,2040,-0.8468436106761794
Angola,Angola,NetImport,DRC,2042,-2.997299731653784
Angola,Angola,NetImport,Namibia,2042,-0.9615537665899716
Angola,Angola,NetImport,Zambia,2042,-0.5679809595864129
Angola,Angola,NewTransmissionCapacity,Namibia,2030,447.0039067826503
Angola,Angola,NewTransmissionCapacity,DRC,2035,737.7843777999997
Angola,Angola,NewTransmissionCapacity,Zambia,2035,106.87123542161363
Angola,Angola,NewTransmissionCapacity,DRC,2038,12.21562220000036
Angola,Angola,NewTransmissionCapacity,Namibia,2038,64.43555720656633
Angola,Angola,NewTransmissionCapacity,Zambia,2038,221.4381029524604
Angola,Angola,NewTransmissionCapacity,Namibia,2040,41.77889685582517
Angola,Angola,NewTransmissionCapacity,Zambia,2040,70.00066162592734
Angola,Angola,NewTransmissionCapacity,Namibia,2042,76.78163915495823
Angola,Angola,TransmissionCapacity,Namibia,2030,447.0039067826503
Angola,Angola,TransmissionCapacity,Namibia,2032,447.0039067826503
Angola,Angola,TransmissionCapacity,DRC,2035,737.7843777999997
Angola,Angola,TransmissionCapacity,Namibia,2035,447.0039067826503
Angola,Angola,TransmissionCapacity,Zambia,2035,106.87123542161363
Angola,Angola,TransmissionCapacity,DRC,2038,750.0
Angola,Angola,TransmissionCapacity,Namibia,2038,511.4394639892166
Angola,Angola,TransmissionCapacity,Zambia,2038,328.30933837407406
Angola,Angola,TransmissionCapacity,DRC,2040,750.0
Angola,Angola,TransmissionCapacity,Namibia,2040,553.2183608450417
Angola,Angola,TransmissionCapacity,Zambia,2040,398.31000000000137
Angola,Angola,TransmissionCapacity,DRC,2042,750.0
Angola,Angola,TransmissionCapacity,Namibia,2042,630.0
Angola,Angola,TransmissionCapacity,Zambia,2042,398.31000000000137
Botswana,Botswana,CongestionShare,Namibia,2024,1.0
Botswana,Botswana,CongestionShare,Zambia,2024,1.0
Botswana,Botswana,CongestionShare,Namibia,2025,1.0
Botswana,Botswana,CongestionShare,Zambia,2025,1.0
Botswana,Botswana,CongestionShare,Namibia,2028,1.0
Botswana,Botswana,CongestionShare,South_Africa,2028,0.3045662100456621
Botswana,Botswana,CongestionShare,Zambia,2028,1.0
Botswana,Botswana,CongestionShare,Namibia,2030,1.0
Botswana,Botswana,CongestionShare,South_Africa,2030,0.2584474885844748
Botswana,Botswana,CongestionShare,Zambia,2030,1.0
Botswana,Botswana,CongestionShare,Namibia,2032,1.0
Botswana,Botswana,CongestionShare,South_Africa,2032,0.193607305936073
Botswana,Botswana,CongestionShare,Zambia,2032,1.0
Botswana,Botswana,CongestionShare,Namibia,2035,1.0
Botswana,Botswana,CongestionShare,South_Africa,2035,0.207648401826484
Botswana,Botswana,CongestionShare,Zambia,2035,1.0
Botswana,Botswana,CongestionShare,Namibia,2038,1.0
Botswana,Botswana,CongestionShare,South_Africa,2038,0.1518264840182648
Botswana,Botswana,CongestionShare,Zambia,2038,1.0
Botswana,Botswana,CongestionShare,Zimbabwe,2038,0.0531963470319634
Botswana,Botswana,CongestionShare,Namibia,2040,1.0
Botswana,Botswana,CongestionShare,South_Africa,2040,0.0287671232876712
Botswana,Botswana,CongestionShare,Zambia,2040,1.0
Botswana,Botswana,CongestionShare,Zimbabwe,2040,0.0808219178082191
Botswana,Botswana,CongestionShare,Namibia,2042,1.0
Botswana,Botswana,CongestionShare,South_Africa,2042,0.0626712328767123
Botswana,Botswana,CongestionShare,Zambia,2042,1.0
Botswana,Botswana,CongestionShare,Zimbabwe,2042,0.0912100456621004
Botswana,Botswana,Interchange,South_Africa,2024,4556.285771647288
Botswana,Botswana,Interchange,South_Africa,2025,3715.380740657981
Botswana,Botswana,Interchange,South_Africa,2028,4676.591890245095
Botswana,Botswana,Interchange,South_Africa,2030,3258.984481026941
Botswana,Botswana,Interchange,Zimbabwe,2030,129.71767025017076
Botswana,Botswana,Interchange,South_Africa,2032,2512.3633587485474
Botswana,Botswana,Interchange,Zimbabwe,2032,14.406575502136487
Botswana,Botswana,Interchange,South_Africa,2035,3551.862631363673
Botswana,Botswana,Interchange,Zimbabwe,2035,84.04029428117143
Botswana,Botswana,Interchange,South_Africa,2038,2539.952798464157
Botswana,Botswana,Interchange,Zimbabwe,2038,358.0147011383114
Botswana,Botswana,Interchange,South_Africa,2040,2563.4900079733247
Botswana,Botswana,Interchange,Zimbabwe,2040,485.9470484851228
Botswana,Botswana,Interchange,South_Africa,2042,2814.048628634318
Botswana,Botswana,Interchange,Zimbabwe,2042,600.4383607186987
Botswana,Botswana,InterconUtilization,South_Africa,2024,0.6274112744693349
Botswana,Botswana,InterconUtilization,South_Africa,2025,0.5116166725407711
Botswana,Botswana,InterconUtilization,South_Africa,2028,0.6439777101537715
Botswana,Botswana,InterconUtilization,South_Africa,2030,0.4487698334114023
Botswana,Botswana,InterconUtilization,Zimbabwe,2030,0.027270632090065
Botswana,Botswana,InterconUtilization,South_Africa,2032,0.3459583476197524
Botswana,Botswana,InterconUtilization,Zimbabwe,2032,0.0030287039494219
Botswana,Botswana,InterconUtilization,South_Africa,2035,0.4890998440333119
Botswana,Botswana,InterconUtilization,Zimbabwe,2035,0.0176678469607313
Botswana,Botswana,InterconUtilization,South_Africa,2038,0.3497574784033352
Botswana,Botswana,InterconUtilization,Zimbabwe,2038,0.0752656687307768
Botswana,Botswana,InterconUtilization,South_Africa,2040,0.2047836568642794
Botswana,Botswana,InterconUtilization,Zimbabwe,2040,0.1021609711994758
Botswana,Botswana,InterconUtilization,South_Africa,2042,0.2247994597104912
Botswana,Botswana,InterconUtilization,Zimbabwe,2042,0.1262305559168787
Botswana,Botswana,NetImport,South_Africa,2024,-4.556285771647288
Botswana,Botswana,NetImport,South_Africa,2025,-3.715380740657981
Botswana,Botswana,NetImport,South_Africa,2028,-4.676591890245095
Botswana,Botswana,NetImport,South_Africa,2030,-3.258984481026941
Botswana,Botswana,NetImport,Zimbabwe,2030,-0.1297176702501707
Botswana,Botswana,NetImport,South_Africa,2032,-2.5123633587485474
Botswana,Botswana,NetImport,Zimbabwe,2032,-0.0144065755021364
Botswana,Botswana,NetImport,South_Africa,2035,-3.5518626313636728
Botswana,Botswana,NetImport,Zimbabwe,2035,-0.0840402942811714
Botswana,Botswana,NetImport,South_Africa,2038,-2.539952798464157
Botswana,Botswana,NetImport,Zimbabwe,2038,-0.3580147011383114
Botswana,Botswana,NetImport,South_Africa,2040,-2.563490007973325
Botswana,Botswana,NetImport,Zimbabwe,2040,-0.4859470484851228
Botswana,Botswana,NetImport,South_Africa,2042,-2.814048628634318
Botswana,Botswana,NetImport,Zimbabwe,2042,-0.6004383607186987
Botswana,Botswana,NewTransmissionCapacity,South_Africa,2040,600.0
